cv_edu,edu,cv_mun,mun,pob,pobreza_pct,pobreza_pob,extrema_pct,extrema_pob,moderada_pct,moderada_pob,vulnerables_c_pct,vulnerables_c_pob,vulnerables_i_pct,vulnerables_i_pob,rez_edu_pct,rez_edu_pob,rez_serv_salud_pct,rez_serv_salud_pob,rez_seg_social_pct,rez_seg_social_pob,rez_esp_viv_pct,rez_esp_viv_pob,rez_serv_viv_pct,rez_serv_viv_pob,rez_alim_pct,rez_alim_pob,ing_inf_bie_pct,ing_inf_bie_pob,ing_inf_min_pct,ing_inf_min_pob,gini,razon_ingreso
20,Oaxaca,20044,Loma Bonita,"34,606",66.9,"23,136",15.3,"5,286",51.6,"17,851",25.1,"8,686",1.6,544,34.4,"11,921",33.1,"11,443",83.7,"28,973",17.5,"6,043",29.9,"10,343",19.0,"6,572",68.4,"23,680",28.4,"9,815",0.421,0.12
20,Oaxaca,20045,Magdalena Apasco,"9,005",39.4,"3,548",5.0,451,34.4,"3,097",31.7,"2,857",2.4,216,10.6,958,21.2,"1,911",60.5,"5,451",12.3,"1,111",35.4,"3,187",10.6,957,41.8,"3,764",10.9,985,0.420,0.14
20,Oaxaca,20046,Magdalena Jaltepec,"3,285",84.6,"2,781",44.2,"1,452",40.4,"1,328",15.1,496,0.1,4,38.1,"1,251",57.1,"1,875",91.5,"3,006",30.8,"1,010",83.4,"2,739",31.7,"1,042",84.8,"2,784",51.3,"1,686",0.351,0.18
20,Oaxaca,20047,Santa Magdalena Jicotlán,154,64.2,99,8.1,13,56.0,86,35.8,55,0.0,0,27.1,42,20.9,32,88.5,136,0.0,0,67.6,104,10.3,16,64.2,99,19.6,30,0.311,--
20,Oaxaca,20048,Magdalena Mixtepec,"1,177",94.9,"1,117",70.5,829,24.4,288,5.1,60,0.0,0,43.4,511,26.9,316,98.1,"1,155",64.1,754,100.0,"1,177",48.1,566,94.9,"1,117",76.0,895,0.370,--
20,Oaxaca,20049,Magdalena Ocotlán,"1,171",78.6,921,42.4,497,36.2,424,20.8,244,0.1,1,31.9,373,14.6,171,89.9,"1,052",57.6,675,97.3,"1,139",53.4,626,78.7,921,47.3,553,0.435,0.17
20,Oaxaca,20050,Magdalena Peñasco,"3,403",91.2,"3,105",62.7,"2,135",28.5,969,8.8,298,0.0,0,41.8,"1,422",74.3,"2,528",96.3,"3,277",31.5,"1,073",99.7,"3,392",38.5,"1,311",91.2,"3,105",66.6,"2,265",0.383,--
20,Oaxaca,20051,Magdalena Teitipac,"4,180",94.0,"3,930",64.0,"2,676",30.0,"1,254",6.0,250,0.0,0,65.1,"2,720",59.5,"2,486",97.7,"4,084",38.0,"1,589",98.3,"4,109",39.0,"1,628",94.0,"3,930",66.7,"2,789",0.369,--
20,Oaxaca,20052,Magdalena Tequisistlán,"6,443",54.6,"3,519",7.9,511,46.7,"3,008",30.1,"1,942",2.1,135,23.7,"1,530",27.3,"1,757",75.3,"4,852",26.1,"1,684",11.6,744,15.8,"1,015",56.7,"3,654",17.7,"1,138",0.411,0.12
20,Oaxaca,20053,Magdalena Tlacotepec,"1,476",41.6,615,5.7,84,36.0,531,41.1,607,2.4,36,26.7,393,39.6,585,64.5,952,16.3,241,19.2,283,11.4,168,44.1,651,12.3,182,0.370,0.17
20,Oaxaca,20054,Magdalena Zahuatlán,377,80.0,301,28.6,108,51.4,194,19.1,72,0.6,2,27.2,103,12.6,47,88.9,335,42.5,160,81.9,309,32.5,122,80.5,304,43.4,164,0.327,0.24
20,Oaxaca,20055,Mariscala de Juárez,"2,946",80.3,"2,366",37.0,"1,090",43.3,"1,277",17.9,526,0.6,17,38.6,"1,137",27.3,806,88.3,"2,603",24.4,720,66.1,"1,946",40.8,"1,201",80.9,"2,383",50.7,"1,493",0.418,0.13
20,Oaxaca,20056,Mártires de Tacubaya,"1,421",85.2,"1,210",44.2,629,40.9,581,13.6,193,0.3,5,33.5,476,23.1,328,93.7,"1,331",53.0,753,86.3,"1,227",26.7,379,85.5,"1,215",53.5,760,0.371,0.14
20,Oaxaca,20057,Matías Romero Avendaño,"37,596",65.0,"24,438",17.7,"6,664",47.3,"17,774",24.8,"9,330",1.8,673,28.1,"10,582",33.4,"12,558",67.8,"25,473",25.3,"9,514",54.7,"20,580",19.6,"7,359",66.8,"25,111",28.1,"10,572",0.476,0.10
20,Oaxaca,20058,Mazatlán Villa de Flores,"12,005",92.1,"11,059",65.9,"7,915",26.2,"3,144",7.5,906,0.0,2,52.2,"6,267",31.9,"3,826",97.0,"11,646",49.7,"5,967",95.8,"11,500",31.9,"3,829",92.1,"11,061",72.3,"8,686",0.414,0.09
20,Oaxaca,20059,Miahuatlán de Porfirio Díaz,"42,664",76.3,"32,551",34.0,"14,492",42.3,"18,059",18.8,"8,005",0.9,363,32.9,"14,048",68.6,"29,282",80.3,"34,279",40.8,"17,426",75.2,"32,100",19.6,"8,373",77.1,"32,914",39.9,"17,039",0.452,0.10
20,Oaxaca,20060,Mixistlán de la Reforma,"2,932",82.0,"2,404",43.6,"1,279",38.4,"1,125",17.7,520,0.1,2,32.6,956,65.4,"1,917",95.5,"2,801",51.6,"1,514",77.1,"2,260",29.4,863,82.1,"2,406",50.2,"1,471",0.381,0.15
20,Oaxaca,20061,Monjas,"2,421",86.4,"2,091",49.0,"1,186",37.4,906,13.6,329,0.0,0,51.3,"1,243",22.1,535,95.0,"2,299",33.7,815,95.9,"2,322",43.2,"1,045",86.4,"2,092",57.4,"1,390",0.392,0.23
20,Oaxaca,20062,Natividad,855,49.6,424,4.5,38,45.2,386,42.4,363,1.0,8,17.4,149,20.2,173,83.5,714,29.1,248,13.1,112,11.1,95,50.6,433,13.1,112,0.330,0.16
20,Oaxaca,20063,Nazareno Etla,"5,197",32.5,"1,691",3.6,189,28.9,"1,501",54.8,"2,848",1.0,52,9.9,517,34.5,"1,791",59.7,"3,101",12.7,662,63.1,"3,277",16.5,858,33.5,"1,743",6.3,326,0.414,0.11
20,Oaxaca,20064,Nejapa de Madero,"7,732",82.1,"6,349",43.7,"3,381",38.4,"2,968",17.8,"1,378",0.0,2,31.8,"2,462",50.8,"3,932",90.9,"7,028",34.9,"2,696",97.2,"7,519",32.3,"2,499",82.1,"6,351",51.6,"3,989",0.424,0.18
20,Oaxaca,20065,Ixpantepec Nieves,969,79.6,771,34.8,337,44.8,434,18.1,175,1.3,12,64.3,623,54.7,530,64.5,625,35.7,346,65.8,637,29.4,285,80.9,783,45.1,437,0.368,0.20
20,Oaxaca,20066,Santiago Niltepec,"4,707",74.0,"3,483",26.7,"1,257",47.3,"2,225",19.3,907,1.0,47,32.4,"1,525",65.8,"3,097",85.7,"4,033",23.6,"1,112",42.4,"1,994",22.3,"1,051",75.0,"3,529",37.6,"1,768",0.434,0.11
20,Oaxaca,20067,Oaxaca de Juárez,"336,965",30.9,"104,035",4.4,"14,977",26.4,"89,059",36.5,"122,958",2.2,"7,479",10.6,"35,857",30.2,"101,818",56.9,"191,634",16.7,"56,287",17.5,"59,051",16.3,"54,962",33.1,"111,514",7.3,"24,592",0.473,0.09
20,Oaxaca,20068,Ocotlán de Morelos,"23,870",71.7,"17,124",26.8,"6,396",44.9,"10,728",21.8,"5,200",0.8,201,27.0,"6,454",45.3,"10,803",84.9,"20,273",38.0,"9,065",65.3,"15,596",19.2,"4,590",72.6,"17,326",34.7,"8,278",0.466,0.10
20,Oaxaca,20069,La Pe,"1,989",88.9,"1,768",54.2,"1,079",34.7,690,11.1,220,0.0,0,42.9,854,21.1,420,94.4,"1,877",66.5,"1,323",84.4,"1,678",40.3,802,88.9,"1,769",63.2,"1,256",0.391,0.18
20,Oaxaca,20070,Pinotepa de Don Luis,"6,710",84.4,"5,660",51.2,"3,436",33.1,"2,224",10.8,727,0.7,50,33.9,"2,272",65.3,"4,379",85.2,"5,719",50.3,"3,377",78.5,"5,266",34.7,"2,325",85.1,"5,710",55.4,"3,720",0.482,0.11
20,Oaxaca,20071,Pluma Hidalgo,"2,715",87.0,"2,361",52.3,"1,419",34.7,942,12.8,347,0.1,1,41.3,"1,122",30.8,836,95.3,"2,587",67.0,"1,819",83.1,"2,255",34.1,927,87.0,"2,363",60.6,"1,646",0.413,0.15
20,Oaxaca,20072,San José del Progreso,"7,217",89.9,"6,487",44.2,"3,193",45.6,"3,294",10.1,729,0.0,1,39.5,"2,853",27.4,"1,975",96.2,"6,945",35.1,"2,535",97.2,"7,013",44.5,"3,215",89.9,"6,487",53.1,"3,833",0.380,0.18
20,Oaxaca,20073,Putla Villa de Guerrero,"28,860",75.3,"21,719",35.8,"10,330",39.5,"11,390",21.2,"6,121",0.6,178,26.1,"7,541",70.5,"20,340",89.3,"25,772",36.9,"10,655",69.2,"19,983",28.1,"8,123",75.9,"21,897",41.6,"12,002",0.473,0.09
20,Oaxaca,20074,Santa Catarina Quioquitani,485,90.9,441,56.2,273,34.7,168,9.1,44,0.0,0,36.5,177,41.5,201,93.2,452,43.5,211,100.0,485,35.2,171,90.9,441,66.3,322,0.370,--
20,Oaxaca,20075,Reforma de Pineda,"1,813",69.5,"1,260",18.3,332,51.2,929,22.3,405,1.5,26,29.1,527,82.0,"1,486",83.3,"1,511",20.3,368,18.6,337,16.4,298,71.0,"1,287",28.5,517,0.410,0.14
20,Oaxaca,20076,La Reforma,"2,835",84.8,"2,405",44.8,"1,269",40.1,"1,135",13.1,372,0.6,18,33.9,960,62.5,"1,771",79.4,"2,251",36.2,"1,025",88.7,"2,514",21.6,611,85.5,"2,423",53.7,"1,522",0.379,0.13
20,Oaxaca,20077,Reyes Etla,"3,631",64.1,"2,328",19.6,711,44.5,"1,617",32.4,"1,178",0.7,24,17.2,623,37.9,"1,376",84.5,"3,068",22.6,821,68.0,"2,470",28.6,"1,038",64.8,"2,352",30.3,"1,099",0.424,0.14
20,Oaxaca,20078,Rojas de Cuauhtémoc,"1,584",43.0,681,4.6,73,38.4,607,50.3,796,0.6,10,19.3,305,25.4,402,79.7,"1,262",15.6,247,56.3,892,12.0,190,43.6,690,10.7,170,0.365,0.13
20,Oaxaca,20079,Salina Cruz,"92,079",46.1,"42,424",7.3,"6,751",38.7,"35,673",26.5,"24,388",5.1,"4,707",18.5,"17,070",29.8,"27,405",58.2,"53,586",14.9,"13,733",12.0,"11,050",22.2,"20,415",51.2,"47,131",14.1,"12,956",0.422,0.14
20,Oaxaca,20080,San Agustín Amatengo,"1,119",77.7,869,36.2,405,41.5,464,22.3,249,0.0,0,48.6,544,73.0,817,93.0,"1,041",54.0,604,69.6,779,25.1,281,77.7,870,43.4,486,0.376,0.25
20,Oaxaca,20081,San Agustín Atenango,"1,763",77.9,"1,373",35.5,625,42.4,748,20.7,365,0.5,9,52.7,929,26.3,463,85.4,"1,505",32.5,573,80.4,"1,417",36.2,637,78.4,"1,382",45.7,805,0.403,0.13
20,Oaxaca,20082,San Agustín Chayuco,"3,605",88.5,"3,191",56.5,"2,037",32.0,"1,154",11.3,408,0.0,2,33.3,"1,199",71.9,"2,592",94.8,"3,419",34.3,"1,237",98.6,"3,554",40.3,"1,451",88.6,"3,193",61.2,"2,207",0.393,0.15
20,Oaxaca,20083,San Agustín de las Juntas,"8,403",55.3,"4,646",10.4,870,44.9,"3,776",34.0,"2,855",1.4,121,19.2,"1,613",37.5,"3,148",77.9,"6,548",37.8,"3,177",36.7,"3,085",16.6,"1,391",56.7,"4,767",16.3,"1,366",0.428,0.11
20,Oaxaca,20084,San Agustín Etla,"5,235",36.7,"1,920",3.6,186,33.1,"1,733",39.3,"2,059",2.6,138,11.8,617,31.8,"1,666",55.5,"2,907",13.9,726,28.4,"1,485",14.4,753,39.3,"2,058",7.8,407,0.437,0.13
20,Oaxaca,20085,San Agustín Loxicha,"22,061",91.5,"20,194",64.7,"14,265",26.9,"5,928",8.2,"1,813",0.0,4,48.1,"10,622",20.5,"4,519",97.3,"21,462",76.0,"16,775",90.0,"19,847",36.2,"7,985",91.6,"20,198",70.0,"15,436",0.413,0.10
20,Oaxaca,20086,San Agustín Tlacotepec,858,70.5,605,35.2,302,35.3,303,28.0,240,0.2,2,20.1,172,80.2,688,78.5,673,39.3,337,96.8,831,26.2,225,70.7,606,36.5,313,0.446,0.16
20,Oaxaca,20087,San Agustín Yatareni,"4,902",77.5,"3,798",25.8,"1,265",51.7,"2,533",21.2,"1,037",0.2,9,27.0,"1,326",48.7,"2,388",91.7,"4,497",30.7,"1,505",82.7,"4,054",13.5,663,77.7,"3,808",35.8,"1,753",0.400,0.10
20,Oaxaca,20088,San Andrés Cabecera Nueva,"2,804",88.0,"2,468",51.4,"1,441",36.6,"1,027",11.6,325,0.0,0,42.7,"1,196",37.2,"1,044",94.9,"2,662",42.2,"1,184",98.0,"2,747",34.0,954,88.0,"2,469",60.2,"1,687",0.387,0.08
20,Oaxaca,20089,San Andrés Dinicuiti,"2,272",68.5,"1,557",20.9,474,47.7,"1,083",30.9,702,0.2,5,32.7,742,18.3,417,83.5,"1,898",26.2,596,77.7,"1,765",28.8,654,68.8,"1,562",34.0,772,0.401,0.13
20,Oaxaca,20090,San Andrés Huaxpaltepec,"7,536",79.3,"5,980",32.6,"2,457",46.7,"3,522",18.5,"1,396",0.3,20,26.2,"1,978",37.6,"2,835",83.5,"6,290",27.8,"2,095",86.1,"6,485",33.1,"2,497",79.6,"5,999",40.7,"3,071",0.429,0.11
20,Oaxaca,20091,San Andrés Huayápam,"7,575",27.3,"2,069",4.7,354,22.6,"1,715",38.5,"2,918",2.1,157,10.8,819,36.4,"2,757",54.6,"4,134",16.1,"1,221",29.3,"2,218",14.2,"1,074",29.4,"2,227",6.6,499,0.480,0.09
20,Oaxaca,20092,San Andrés Ixtlahuaca,"1,419",66.0,937,22.6,321,43.4,616,30.7,436,0.4,5,28.0,398,47.5,674,67.0,951,16.7,238,84.0,"1,192",20.1,285,66.4,942,33.3,473,0.431,0.13
20,Oaxaca,20093,San Andrés Lagunas,436,70.6,308,27.7,121,42.9,187,28.7,125,0.4,2,27.3,119,74.8,326,87.2,380,24.0,104,79.9,348,21.9,96,71.0,309,36.0,157,0.375,0.20
20,Oaxaca,20094,San Andrés Nuxiño,"2,133",83.8,"1,788",48.2,"1,028",35.6,760,16.2,345,0.0,0,27.8,593,41.5,885,92.9,"1,982",45.4,968,100.0,"2,133",53.0,"1,131",83.8,"1,788",51.9,"1,107",0.375,--
20,Oaxaca,20095,San Andrés Paxtlán,"4,072",91.0,"3,707",62.3,"2,535",28.8,"1,172",9.0,365,0.0,0,48.5,"1,973",50.6,"2,061",98.6,"4,015",64.9,"2,642",98.4,"4,008",54.9,"2,234",91.0,"3,707",65.7,"2,673",0.375,--
20,Oaxaca,20096,San Andrés Sinaxtla,"1,058",49.0,519,5.6,59,43.4,459,39.3,416,1.9,20,18.2,192,30.4,322,70.5,746,12.0,127,33.1,350,11.8,125,50.9,538,14.7,155,0.389,0.18
20,Oaxaca,20097,San Andrés Solaga,"1,487",81.8,"1,216",33.9,505,47.9,712,17.9,266,0.2,3,44.5,662,38.8,577,57.0,848,45.5,676,73.3,"1,090",19.8,295,82.0,"1,220",49.4,735,0.373,0.22
20,Oaxaca,20098,San Andrés Teotilálpam,"3,739",93.1,"3,482",68.8,"2,574",24.3,907,6.7,249,0.0,1,42.2,"1,578",72.7,"2,720",95.2,"3,560",52.3,"1,957",89.4,"3,344",28.6,"1,068",93.1,"3,482",72.9,"2,727",0.398,0.11
20,Oaxaca,20099,San Andrés Tepetlapa,388,90.9,353,56.6,220,34.3,133,9.1,35,0.0,0,50.9,197,76.5,297,91.6,356,38.4,149,95.9,372,27.2,106,90.9,353,62.7,243,0.356,--
20,Oaxaca,20100,San Andrés Yaá,424,85.5,363,54.6,232,30.9,131,13.8,59,0.3,1,49.4,209,96.9,411,90.5,384,18.9,80,86.7,368,17.9,76,85.8,364,57.1,242,0.374,0.21
20,Oaxaca,20101,San Andrés Zabache,677,88.8,601,50.9,344,38.0,257,11.2,76,0.0,0,53.1,359,36.1,245,94.1,637,54.7,370,94.8,642,33.6,228,88.8,601,57.9,392,0.355,--
20,Oaxaca,20102,San Andrés Zautla,"6,719",46.4,"3,115",7.1,476,39.3,"2,638",43.0,"2,892",1.0,67,17.6,"1,181",28.4,"1,908",81.1,"5,451",26.9,"1,805",36.4,"2,446",13.6,912,47.4,"3,182",13.2,886,0.407,0.12
20,Oaxaca,20103,San Antonino Castillo Velasco,"6,470",83.1,"5,375",41.7,"2,697",41.4,"2,677",16.9,"1,093",0.0,2,33.6,"2,174",62.5,"4,047",93.9,"6,077",53.7,"3,472",93.7,"6,063",19.6,"1,266",83.1,"5,376",45.1,"2,918",0.398,0.20
20,Oaxaca,20104,San Antonino el Alto,"2,630",83.4,"2,193",46.5,"1,223",36.9,971,16.5,434,0.0,1,32.0,841,60.3,"1,587",96.3,"2,532",48.5,"1,274",96.2,"2,530",38.1,"1,002",83.4,"2,194",52.0,"1,367",0.380,0.19
20,Oaxaca,20105,San Antonino Monte Verde,"7,333",89.3,"6,547",46.9,"3,438",42.4,"3,109",10.7,786,0.0,0,30.1,"2,208",4.7,342,95.9,"7,030",47.3,"3,469",94.0,"6,893",40.3,"2,956",89.3,"6,547",61.9,"4,536",0.377,--
20,Oaxaca,20106,San Antonio Acutla,214,90.0,193,47.9,103,42.1,90,8.3,18,1.6,3,32.3,69,74.2,159,82.7,177,20.3,43,70.1,150,22.1,47,91.6,196,63.0,135,0.311,0.21
20,Oaxaca,20107,San Antonio de la Cal,"21,073",57.8,"12,178",12.6,"2,660",45.2,"9,518",30.1,"6,353",1.9,399,18.4,"3,884",40.7,"8,568",78.0,"16,427",34.4,"7,254",36.0,"7,591",17.4,"3,663",59.7,"12,576",19.9,"4,187",0.435,0.12
20,Oaxaca,20108,San Antonio Huitepec,"4,760",77.4,"3,686",38.0,"1,810",39.4,"1,876",22.0,"1,045",0.1,2,30.4,"1,448",25.2,"1,201",89.8,"4,275",63.5,"3,023",92.8,"4,419",33.2,"1,581",77.5,"3,689",44.8,"2,134",0.423,0.10
20,Oaxaca,20109,San Antonio Nanahuatípam,"1,711",48.1,824,6.9,119,41.2,705,39.3,673,1.2,20,20.4,348,15.7,269,76.0,"1,300",22.3,381,19.3,331,16.4,281,49.3,844,15.7,269,0.387,0.14
20,Oaxaca,20110,San Antonio Sinicahua,"1,493",90.3,"1,348",62.3,930,28.0,419,9.7,145,0.0,0,40.1,599,58.3,871,96.2,"1,436",51.3,766,99.1,"1,479",56.2,839,90.3,"1,348",64.2,959,0.378,--
20,Oaxaca,20111,San Antonio Tepetlapa,"3,989",90.7,"3,617",59.5,"2,374",31.2,"1,243",9.2,368,0.0,0,35.3,"1,408",66.5,"2,654",96.5,"3,848",41.9,"1,671",98.5,"3,928",49.2,"1,963",90.7,"3,617",63.4,"2,530",0.415,0.09
20,Oaxaca,20112,San Baltazar Chichicápam,"2,672",74.4,"1,989",30.6,818,43.8,"1,171",21.7,579,0.5,14,41.3,"1,104",38.2,"1,020",85.6,"2,287",28.4,759,82.7,"2,209",14.1,377,75.0,"2,003",39.4,"1,053",0.410,0.11
20,Oaxaca,20113,San Baltazar Loxicha,"2,613",89.2,"2,330",45.1,"1,180",44.0,"1,150",9.8,257,0.9,24,42.2,"1,104",46.5,"1,214",70.8,"1,849",35.5,928,91.1,"2,381",34.7,907,90.1,"2,354",59.8,"1,561",0.339,0.23
20,Oaxaca,20114,San Baltazar Yatzachi el Bajo,539,71.6,386,31.5,170,40.0,216,26.2,141,0.4,2,46.2,249,78.4,423,83.9,452,32.4,175,60.9,328,22.1,119,72.0,388,39.1,211,0.406,0.13
20,Oaxaca,20115,San Bartolo Coyotepec,"9,112",34.7,"3,158",3.5,317,31.2,"2,841",34.2,"3,116",2.4,215,12.1,"1,106",22.9,"2,087",59.5,"5,418",12.2,"1,114",16.6,"1,513",18.1,"1,652",37.0,"3,373",7.8,710,0.420,0.11
20,Oaxaca,20116,San Bartolomé Ayautla,"3,759",95.0,"3,572",71.0,"2,670",24.0,901,5.0,187,0.0,0,44.5,"1,671",22.5,847,97.7,"3,673",79.9,"3,005",99.4,"3,738",78.4,"2,946",95.0,"3,572",72.6,"2,729",0.401,--
20,Oaxaca,20117,San Bartolomé Loxicha,"2,402",88.3,"2,121",52.3,"1,256",36.0,866,11.3,272,0.1,3,39.3,943,10.3,247,96.7,"2,322",60.6,"1,455",92.3,"2,218",36.2,868,88.4,"2,124",62.8,"1,508",0.403,0.18
20,Oaxaca,20118,San Bartolomé Quialana,"2,377",86.0,"2,045",47.8,"1,137",38.2,908,13.6,324,0.0,0,55.2,"1,312",91.3,"2,171",94.3,"2,241",50.4,"1,197",85.5,"2,033",16.0,381,86.1,"2,046",50.3,"1,195",0.367,0.10
20,Oaxaca,20119,San Bartolomé Yucuañe,309,82.6,255,48.5,150,34.1,105,17.4,54,0.0,0,31.0,96,96.8,299,88.3,273,42.5,131,97.7,302,35.3,109,82.6,255,50.2,155,0.358,--
20,Oaxaca,20120,San Bartolomé Zoogocho,238,57.2,136,16.7,40,40.6,97,40.4,96,0.4,1,20.7,49,87.9,209,88.3,210,38.6,92,36.8,87,11.6,28,57.6,137,24.4,58,0.435,0.13
20,Oaxaca,20121,San Bartolo Soyaltepec,545,76.6,417,26.9,147,49.7,271,20.1,110,2.1,12,35.2,192,30.4,166,66.4,362,21.6,118,71.6,390,29.2,159,78.7,429,43.9,239,0.363,0.20
20,Oaxaca,20122,San Bartolo Yautepec,733,82.2,603,29.7,218,52.5,385,17.8,130,0.0,0,23.3,171,12.6,92,90.9,666,23.7,174,95.1,697,26.7,195,82.2,603,48.1,353,0.349,--
20,Oaxaca,20123,San Bernardo Mixtepec,"2,709",86.3,"2,338",50.2,"1,361",36.1,977,13.5,365,0.1,2,39.9,"1,082",56.8,"1,538",93.9,"2,543",32.2,872,96.2,"2,606",30.1,817,86.4,"2,340",56.6,"1,534",0.378,0.16
20,Oaxaca,20124,San Blas Atempa,"14,768",84.3,"12,444",49.6,"7,328",34.6,"5,116",13.3,"1,968",0.4,63,45.1,"6,665",53.4,"7,889",92.5,"13,665",68.4,"10,107",54.5,"8,056",32.8,"4,837",84.7,"12,506",54.9,"8,103",0.467,0.10
20,Oaxaca,20125,San Carlos Yautepec,"11,202",90.4,"10,130",60.2,"6,739",30.3,"3,391",9.6,"1,072",0.0,0,38.4,"4,304",74.1,"8,305",98.2,"10,999",42.3,"4,739",96.9,"10,849",31.9,"3,575",90.4,"10,130",63.8,"7,147",0.375,--
20,Oaxaca,20126,San Cristóbal Amatlán,"4,917",93.1,"4,579",63.9,"3,141",29.2,"1,437",6.9,338,0.0,0,43.7,"2,150",41.0,"2,014",94.7,"4,656",40.5,"1,993",99.6,"4,899",76.5,"3,762",93.1,"4,579",66.0,"3,245",0.373,--
20,Oaxaca,20127,San Cristóbal Amoltepec,"1,195",88.9,"1,062",62.1,742,26.8,320,11.1,133,0.0,0,34.5,413,94.1,"1,124",96.2,"1,150",43.5,520,100.0,"1,195",48.6,581,88.9,"1,062",62.2,744,0.384,--
20,Oaxaca,20128,San Cristóbal Lachirioag,"1,200",75.9,911,37.7,452,38.2,458,23.1,277,0.2,2,45.1,541,95.2,"1,142",92.6,"1,111",18.0,215,82.5,990,12.4,149,76.0,913,41.5,498,0.397,0.19
20,Oaxaca,20129,San Cristóbal Suchixtlahuaca,508,59.0,300,6.0,31,53.0,269,38.7,197,0.3,2,15.8,80,12.4,63,90.1,458,21.3,108,41.5,211,9.2,47,59.3,301,19.2,97,0.345,0.19
20,Oaxaca,20130,San Dionisio del Mar,"5,564",85.9,"4,780",46.0,"2,559",39.9,"2,221",11.8,654,1.0,57,40.8,"2,269",65.0,"3,618",80.2,"4,463",32.7,"1,817",84.3,"4,690",35.7,"1,984",86.9,"4,837",54.8,"3,049",0.398,0.16
20,Oaxaca,20131,San Dionisio Ocotepec,"12,172",92.3,"11,238",50.9,"6,195",41.4,"5,043",7.5,918,0.0,4,49.3,"5,999",31.7,"3,858",98.6,"12,006",48.1,"5,851",78.0,"9,492",42.1,"5,119",92.4,"11,242",59.8,"7,285",0.367,0.16
20,Oaxaca,20132,San Dionisio Ocotlán,"1,405",60.1,844,24.5,345,35.6,500,35.8,503,0.5,7,25.5,358,52.6,739,75.1,"1,055",33.7,474,84.2,"1,182",21.5,302,60.6,851,29.0,407,0.466,0.09
20,Oaxaca,20133,San Esteban Atatlahuca,"4,129",85.3,"3,520",48.9,"2,021",36.3,"1,499",14.6,603,0.0,0,33.1,"1,366",19.1,788,92.2,"3,808",53.9,"2,226",99.8,"4,121",56.7,"2,340",85.3,"3,520",55.5,"2,294",0.410,0.07
20,Oaxaca,20134,San Felipe Jalapa de Díaz,"21,046",91.9,"19,344",67.6,"14,229",24.3,"5,115",7.2,"1,525",0.1,31,46.1,"9,696",52.1,"10,958",95.6,"20,130",56.2,"11,827",86.7,"18,248",51.9,"10,913",92.1,"19,376",72.3,"15,225",0.473,0.08
20,Oaxaca,20135,San Felipe Tejalápam,"7,817",78.8,"6,162",37.3,"2,919",41.5,"3,243",20.5,"1,603",0.1,11,26.3,"2,055",53.7,"4,197",92.6,"7,238",27.7,"2,165",94.5,"7,384",24.6,"1,926",79.0,"6,173",44.9,"3,514",0.397,0.13
20,Oaxaca,20136,San Felipe Usila,"9,472",91.8,"8,691",64.6,"6,124",27.1,"2,567",8.0,762,0.0,4,34.1,"3,230",64.7,"6,128",93.7,"8,874",27.7,"2,627",96.0,"9,089",38.2,"3,618",91.8,"8,695",69.2,"6,552",0.428,0.10
20,Oaxaca,20137,San Francisco Cahuacuá,"3,691",82.5,"3,046",42.1,"1,553",40.5,"1,494",17.2,635,0.0,0,34.1,"1,259",4.3,159,95.4,"3,519",54.7,"2,020",98.0,"3,617",41.0,"1,512",82.5,"3,047",51.5,"1,902",0.395,0.09
20,Oaxaca,20138,San Francisco Cajonos,306,69.5,213,26.1,80,43.4,133,26.4,81,1.1,3,37.7,115,78.3,240,78.9,241,34.2,105,39.7,121,14.0,43,70.6,216,37.6,115,0.412,0.14
20,Oaxaca,20139,San Francisco Chapulapa,"1,683",94.9,"1,598",71.3,"1,200",23.7,398,4.8,81,0.0,0,49.6,835,18.7,314,95.5,"1,607",65.3,"1,099",91.5,"1,539",46.8,788,94.9,"1,598",79.1,"1,331",0.397,0.04
20,Oaxaca,20140,San Francisco Chindúa,911,74.0,674,30.8,281,43.2,394,24.6,224,0.4,4,27.3,248,35.1,320,83.9,765,36.3,331,88.5,806,35.4,322,74.4,678,38.7,352,0.372,0.20
20,Oaxaca,20141,San Francisco del Mar,"7,540",83.1,"6,263",42.6,"3,214",40.4,"3,049",13.6,"1,027",0.6,47,35.7,"2,690",76.6,"5,779",88.9,"6,704",35.9,"2,704",56.7,"4,277",32.0,"2,410",83.7,"6,310",50.5,"3,806",0.427,0.11
20,Oaxaca,20142,San Francisco Huehuetlán,981,88.6,870,51.0,500,37.7,370,11.3,111,0.0,0,57.0,560,10.5,103,91.4,897,38.0,373,84.0,824,30.9,303,88.7,870,63.3,621,0.393,0.23
20,Oaxaca,20143,San Francisco Ixhuatán,"8,189",69.0,"5,652",25.1,"2,053",43.9,"3,599",22.3,"1,825",0.9,74,36.1,"2,953",44.7,"3,658",84.1,"6,885",33.9,"2,772",42.5,"3,484",31.3,"2,560",69.9,"5,725",35.2,"2,883",0.468,0.09
20,Oaxaca,20144,San Francisco Jaltepetongo,"1,072",70.9,760,27.7,297,43.2,463,27.4,294,0.4,5,35.0,375,75.4,809,85.2,913,15.6,168,78.4,841,29.0,311,71.3,765,33.9,364,0.364,0.17
